22_12_13_1_ao_4.csv;;;;;;;;;;;;;;;
13/12/2022 08:04;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
16;;;;;;;;;;;;;;;
TIME;" ""°C""";" ""°C""";" ""°C""";" ""°C""";" ""°C""";" ""°C""";" ""kPa""";" ""kPa""";" ""kPa""";" ""kPa""";" ""kPa""";" ""DIO""";" ""TOTAL""";" ""ALARM1""";" ""ALARM2"""
04TIME;" ""0401""";" ""0402""";" ""0403""";" ""0404""";" ""0405""";" ""0406""";" ""0407""";" ""0408""";" ""0409""";" ""0410""";" ""0417""";" ""04DIO""";" ""04TOTAL""";" ""04ALARM1""";" ""04ALARM2"""
44908,34063;20,5045;20,2292;20,2592;19,9171;20,1084;22,0798;240,042;241,085;240,065;-1,51604;250,177;255;0;0;0
44908,34065;20,5092;20,2308;20,2612;19,9202;20,1079;22,083;242,045;241,423;241,675;-1,50533;248,832;255;0;0;0
44908,34067;20,5141;20,2343;20,2611;19,9251;20,1131;22,0785;241,605;242,754;238,691;-1,50531;249,982;255;0;0;0
44908,3407;20,5004;20,2295;20,2632;19,9234;20,1067;22,0839;241,229;240,121;239,104;-1,51518;250,693;255;0;0;0
44908,34072;20,5043;20,2258;20,2597;19,9221;20,1142;22,0823;239,836;241,345;239,637;-1,49792;251,265;255;0;0;0
44908,34074;20,5056;20,2324;20,2538;19,9212;20,1158;22,0873;238,972;241,708;239,893;-1,50021;249,834;255;0;0;0
44908,34076;20,5062;20,2296;20,2607;19,9204;20,1104;22,079;238,87;234,226;238,55;-1,50759;247,265;255;0;0;0
44908,34078;20,5038;20,2441;20,2546;19,9204;20,1136;22,0853;240,284;238,79;240,433;-1,51003;250,434;255;0;0;0
44908,3408;20,5067;20,7797;20,2559;19,923;20,112;22,0858;241,362;239,821;240,086;-1,51294;247,254;255;0;0;0
44908,34082;20,5036;20,9603;20,2582;19,9189;20,1081;22,0836;241,218;239,435;239,283;-1,50568;247,792;255;0;0;0
44908,34085;20,5103;21,5636;20,2607;19,9206;20,1143;22,078;242,543;238,78;239,409;-1,4993;249,335;255;0;0;0
44908,34087;20,5072;21,8376;20,2551;19,924;20,1113;22,0893;241,57;238,199;241,201;-1,50759;248,916;255;0;0;0
44908,34089;20,5055;21,8658;20,2515;19,9142;20,1075;22,0701;240,563;239,421;240,431;-1,51312;248,645;255;0;0;0
44908,34091;20,5053;21,8147;20,2568;19,9199;20,1023;21,9948;241,516;241,309;240,865;-1,51278;247,938;255;0;0;0
44908,34093;20,5058;21,7542;20,2571;19,9203;20,1094;21,9074;239,019;239,886;238,935;-1,50895;248,852;255;0;0;0
44908,34095;20,502;21,706;20,2519;19,9193;20,1027;21,8089;240,652;239,063;240,742;-1,5154;248,229;255;0;0;0
44908,34097;20,5058;21,6646;20,2553;19,919;20,1064;21,728;239,779;240,021;239,839;-1,51795;249,564;255;0;0;0
44908,341;20,5031;21,6402;20,2492;19,9164;20,1067;21,6808;242,388;240,096;241,466;-1,51372;247,008;255;0;0;0
44908,34102;20,4946;21,6222;20,2462;19,9187;20,1056;21,6383;242,903;240,169;241,139;-1,5038;249,077;255;0;0;0
44908,34104;20,4942;21,607;20,2472;19,9088;20,1053;21,6084;241,154;226,893;236,331;-1,50849;248,027;255;0;0;0
44908,34106;20,4987;21,6037;20,2436;19,9149;20,103;21,5801;241,756;240,402;240,799;-1,50738;248,695;255;0;0;0
44908,34108;20,4999;21,596;20,249;19,9155;20,1027;21,5646;243,473;244,754;240,636;-1,51777;250,481;255;0;0;0
44908,3411;20,5011;21,588;20,248;19,9121;20,1056;21,5501;238,165;242,488;240,394;-1,5088;251,378;255;0;0;0
44908,34112;20,4951;21,5821;20,2483;19,9143;20,0999;21,5459;241,697;242,709;239,665;-1,51167;249,8;255;0;0;0
44908,34115;20,5014;21,5887;20,2516;19,9153;20,104;21,5392;242,203;241,944;238,742;-1,52323;247,898;255;0;0;0
44908,34117;20,5038;21,5845;20,2581;19,925;20,111;21,5422;241,177;240,104;239,716;-1,51572;249,211;255;0;0;0
44908,34119;20,5068;21,5834;20,2579;19,9207;20,1115;21,5459;240,669;222,077;234,924;-1,51719;244,159;255;0;0;0
44908,34121;20,5063;21,574;20,2621;19,924;20,1064;21,5641;240,899;241,27;240,997;-1,5125;247,285;255;0;0;0
44908,34123;20,5032;21,57;20,2592;19,9203;20,1063;21,5638;243,181;244,448;240,557;-1,51586;248,581;255;0;0;0
44908,34125;20,5062;21,6305;20,2614;19,9201;20,113;21,5673;242,363;243,48;240,763;-1,51408;248,842;255;0;0;0
44908,34127;20,4946;21,6731;20,2479;19,9106;20,1044;21,5731;227,075;234,182;237,852;-1,5004;244,867;255;0;0;0
44908,34129;20,5148;21,6925;20,247;19,9123;20,103;21,645;238,612;242,248;240,123;-1,50215;250,71;255;0;0;0
44908,34132;20,7573;21,6963;20,2488;19,9077;20,0971;21,7081;236,872;241,32;241,084;-1,50197;249,222;255;0;0;0
44908,34134;20,7266;21,7011;20,2469;19,912;20,1002;21,778;239,253;235,041;229,186;-1,50232;244,386;255;0;0;0
44908,34136;21,2934;21,7017;20,2508;19,9138;20,0952;21,7918;236,945;239,429;239,932;-1,5066;248,959;255;0;0;0
44908,34138;21,5706;21,7306;20,2459;19,911;20,0971;21,78;239,438;246,167;240,998;-1,50847;251,183;255;0;0;0
44908,3414;21,6712;21,7652;20,2541;19,9145;20,1081;21,7569;238,651;242,174;239;-1,49802;247,165;255;0;0;0
44908,34142;21,6798;21,756;20,2486;19,9184;20,0992;21,7406;237,212;241,867;239,013;-1,50965;249,748;255;0;0;0
44908,34144;21,6436;21,7552;20,2578;19,9192;20,1069;21,7074;238,864;242,501;239,084;-1,51206;247,928;255;0;0;0
44908,34147;21,629;21,7552;20,255;19,9196;20,1035;21,656;236,484;239,912;240,194;-1,50687;249,704;255;0;0;0
44908,34149;21,6386;21,7318;20,2579;19,9225;20,1045;21,5942;237,798;239,368;249,6;-1,50883;253,297;255;0;0;0
44908,34151;21,6517;21,6549;20,2518;19,9218;20,1063;21,5302;236,432;241,095;241,158;-1,51783;251,636;255;0;0;0
44908,34153;21,6606;21,6025;20,2654;19,9219;20,1112;21,494;237,73;242,513;240,391;-1,5136;248,804;255;0;0;0
44908,34155;21,6368;21,5758;20,2584;19,9224;20,1102;21,4895;241,273;244,162;242,894;-1,51692;238,368;255;0;0;0
44908,34157;21,6021;21,5576;20,2583;19,9214;20,1105;21,4882;228,571;234,83;235,06;-1,50939;245,788;255;0;0;0
44908,34159;21,5824;21,5492;20,2556;19,9267;20,1105;21,4756;243,894;241,956;241,084;-1,50052;249,653;255;0;0;0
44908,34162;21,6034;21,5334;20,2557;19,9263;20,1108;21,4613;239,729;239,775;238,845;-1,51189;250,283;255;0;0;0
44908,34164;21,6118;21,5186;20,2607;19,9228;20,1107;21,4332;239,232;240,164;240,63;-1,50255;248,826;255;0;0;0
44908,34166;21,6135;21,5338;20,2464;19,9192;20,1028;21,4164;242,298;239,579;238,74;-1,50523;248,69;255;0;0;0
44908,34168;21,6204;21,5226;20,252;19,9235;20,0995;21,4367;241,017;239,433;240,782;-1,48951;248,686;255;0;0;0
44908,3417;21,6178;21,496;20,2502;19,9132;20,1058;21,4477;240,413;240,207;240,436;-1,50187;242,13;255;0;0;0
44908,34172;21,6223;21,498;20,2508;19,9186;20,106;21,4409;238,239;239,316;239,637;-1,49484;249,113;255;0;0;0
44908,34174;21,6296;21,5043;20,2503;19,9121;20,1021;21,4389;245,763;243,494;243,1;-1,50861;252,343;255;0;0;0
44908,34177;21,6399;21,5096;20,2479;19,9178;20,1052;21,4365;241,35;240,149;239,181;-1,51527;248,454;255;0;0;0
44908,34179;21,6474;21,51;20,2556;19,9202;20,1085;21,4406;240,328;239,912;240,567;-1,4959;250,285;255;0;0;0
44908,34181;21,6474;21,4854;20,2579;19,9183;20,0999;21,4411;240,492;241,498;237,413;-1,49319;250,837;255;0;0;0
44908,34183;21,6463;21,4465;20,2578;19,9234;20,1045;21,4406;240,267;238,338;239,387;-1,49371;250,03;255;0;0;0
44908,34185;21,6435;21,4299;20,2531;19,9256;20,1114;21,4092;241,761;240,484;239,291;-1,49755;237,551;255;0;0;0
44908,34187;21,639;21,4424;20,2523;19,9193;20,1097;21,3809;237,46;240,401;239,007;-1,49289;248,136;255;0;0;0
44908,34189;21,6305;21,4579;20,2608;19,9184;20,1114;21,3738;249,821;240,631;245,444;-1,50521;251,062;255;0;0;0
44908,34192;21,6169;21,4825;20,2583;19,9162;20,1052;21,3846;241,085;240,419;240,991;-1,49453;249,904;255;0;0;0
44908,34194;21,6228;21,4838;20,2534;19,9201;20,1008;21,4006;239,278;238,123;238,948;-1,49896;249,677;255;0;0;0
44908,34196;21,6255;21,4673;20,2491;19,9213;20,1049;21,413;241,449;240,14;239,532;-1,4937;248,748;255;0;0;0
44908,34198;21,6218;21,4301;20,2552;19,9196;20,1033;21,4078;235,008;238,069;236,452;-1,48661;247,998;255;0;0;0
44908,342;21,6202;21,4028;20,2483;19,9184;20,1003;21,3857;237,955;239,317;240,097;-1,50128;253,072;255;0;0;0
44908,34202;21,5991;21,4079;20,2573;19,9174;20,1039;21,3514;242,463;241,563;241,077;-1,49001;248,067;255;0;0;0
44908,34204;21,6072;21,4301;20,2539;19,9167;20,1038;21,353;241,281;240,22;240;-1,50565;250,721;255;0;0;0
44908,34206;21,6036;21,4459;20,26;19,9253;20,1104;21,3622;241,673;239,042;240,281;-1,49088;246,616;255;0;0;0
44908,34209;21,6057;21,4259;20,2625;19,9227;20,1102;21,3707;241,385;240,33;231,975;-1,49564;244,667;255;0;0;0
44908,34211;21,5999;21,3998;20,2574;19,9278;20,1128;21,3716;237,704;239,104;239,361;-1,4903;250,819;255;0;0;0
44908,34213;21,5963;21,4075;20,2618;19,9275;20,112;21,3492;237,657;241,173;240,433;-1,50217;250,902;255;0;0;0
44908,34215;21,6003;21,4271;20,2577;19,926;20,1079;21,343;238,275;239,556;239,953;-1,51014;251,249;255;0;0;0
44908,34217;21,5811;21,4439;20,256;19,9148;20,1058;21,3514;238,032;239,691;239,367;-1,49963;248,073;255;0;0;0
44908,34219;21,5438;21,4361;20,253;19,9175;20,105;21,3635;237,234;240,265;240,603;-1,50321;250,81;255;0;0;0
44908,34221;21,5136;21,405;20,2518;19,9219;20,1079;21,3716;238,617;239,834;241,06;-1,50311;250,284;255;0;0;0
44908,34224;21,4874;21,3707;20,2534;19,9219;20,106;21,3492;238,783;238,82;241,628;-1,48976;247,972;255;0;0;0
44908,34226;21,4796;21,3474;20,2573;19,9181;20,1039;21,3246;237,675;240,176;240,195;-1,48758;249,303;255;0;0;0
44908,34228;21,4655;21,3392;20,2526;19,9187;20,1026;21,3027;238,95;243,299;242,768;-1,49888;249,555;255;0;0;0
44908,3423;21,4666;21,3266;20,2523;19,9161;20,1062;21,287;238,121;242,932;239,319;-1,49593;249,222;255;0;0;0
44908,34232;21,4544;21,3198;20,2492;19,9163;20,1047;21,274;238,201;241,733;240,637;-1,48471;249,208;255;0;0;0
44908,34234;21,4548;21,3172;20,2562;19,9158;20,106;21,2609;237,676;240,94;239,866;-1,50304;250,107;255;0;0;0
44908,34236;21,4702;21,314;20,2501;19,9192;20,104;21,2574;238,905;241,479;240,855;-1,49863;250,487;255;0;0;0
44908,34239;21,5093;21,3118;20,2491;19,9136;20,0981;21,2524;233,033;236,358;237,678;-1,50107;246,879;255;0;0;0
44908,34241;21,5491;21,3115;20,2483;19,9229;20,1032;21,2474;236,135;239,4;240,659;-1,50241;250,042;255;0;0;0
44908,34243;21,5778;21,3281;20,2529;19,9229;20,1021;21,2594;237,634;240,825;240,123;-1,49561;249,467;255;0;0;0
44908,34245;21,5859;21,3827;20,2547;19,9219;20,1021;21,2797;237,102;240,722;240,439;-1,49373;248,65;255;0;0;0
44908,34247;21,5608;21,4177;20,256;19,9256;20,1066;21,3127;236,657;241,024;239,785;-1,50211;249,356;255;0;0;0
44908,34249;21,5244;21,4035;20,2545;19,9258;20,1049;21,3474;236,392;239,127;239,596;-1,48919;252,101;255;0;0;0
44908,34251;21,4948;21,3674;20,2564;19,9207;20,1093;21,3474;237,34;241,884;239,725;-1,50703;249,007;255;0;0;0
44908,34254;21,4736;21,3506;20,2594;19,9179;20,1082;21,3225;238,037;241,3;241,162;-1,49879;248,879;255;0;0;0
44908,34256;21,4507;21,3357;20,2493;19,9193;20,1012;21,2975;236,902;240,762;239,067;-1,4849;246,212;255;0;0;0
44908,34258;21,4479;21,3246;20,261;19,9171;20,1024;21,2743;237,524;241,977;241,177;-1,50568;249,848;255;0;0;0
44908,3426;21,4706;21,3157;20,2575;19,9183;20,0978;21,2588;238,531;244,085;238,299;-1,50001;250,119;255;0;0;0
44908,34262;21,5114;21,3192;20,2547;19,921;20,1023;21,2446;237,554;242,794;238,231;-1,50774;248,865;255;0;0;0
44908,34264;21,5347;21,3143;20,249;19,9222;20,1026;21,2378;238,001;241,384;239,123;-1,50063;252,232;255;0;0;0
44908,34266;21,5637;21,3132;20,2513;19,9189;20,1064;21,2508;237,102;242,294;239,539;-1,50876;249,529;255;0;0;0
44908,34269;21,5771;21,3077;20,249;19,9229;20,1054;21,2751;235,976;242,65;240,499;-1,50262;248,92;255;0;0;0
44908,34271;21,591;21,3066;20,2557;19,9154;20,1075;21,3002;237,165;240,588;240,597;-1,50464;250,714;255;0;0;0
44908,34273;21,5977;21,3107;20,2564;19,9224;20,1078;21,3246;238,929;243,725;238,427;-1,50339;249,041;255;0;0;0
44908,34275;21,598;21,3003;20,2573;19,9171;20,1045;21,3378;237,742;243,34;241,381;-1,49378;249,182;255;0;0;0
44908,34277;21,5989;21,3024;20,2516;19,9204;20,1013;21,3579;238,125;242,06;238,81;-1,49675;248,238;255;0;0;0
44908,34279;21,6049;21,3021;20,2554;19,9231;20,1018;21,3617;238,545;240,228;239,447;-1,50229;248,211;255;0;0;0
44908,34281;21,6113;21,303;20,2617;19,9272;20,1046;21,3773;238,04;242,349;241,755;-1,49218;250,322;255;0;0;0
44908,34283;21,6139;21,2996;20,2547;19,9213;20,1085;21,3804;239,557;242,084;241,357;-1,50987;247,069;255;0;0;0
44908,34286;21,614;21,2947;20,2545;19,9242;20,1021;21,3823;238,314;241,021;239,513;-1,49804;250,517;255;0;0;0
44908,34288;21,6115;21,2958;20,257;19,9197;20,1052;21,3847;237,339;241,869;241,381;-1,50214;261,094;255;0;0;0
44908,3429;21,6135;21,2862;20,2514;19,9261;20,103;21,3849;242,858;244,107;240,308;-1,49669;250,962;255;0;0;0
44908,34292;21,6155;21,2915;20,2576;19,9253;20,1039;21,3914;241,637;243,252;242,415;-1,5001;249,193;255;0;0;0
44908,34294;21,6001;21,2831;20,2477;19,9116;20,1021;21,3905;238,361;242,355;239,363;-1,50169;251,009;255;0;0;0
44908,34296;21,6052;21,2786;20,2455;19,9178;20,1022;21,3853;238,947;239,321;238,675;-1,50879;249,152;255;0;0;0
44908,34298;21,6052;21,2689;20,2455;19,912;20,0974;21,3826;241,125;239,807;238,485;-1,49505;250,714;255;0;0;0
44908,34301;21,5996;21,3323;20,2459;19,918;20,1004;21,3875;235,217;237,149;238,27;-1,49656;248,666;255;0;0;0
44908,34303;21,5933;21,4243;20,2523;19,9117;20,0955;21,3848;237,952;240,543;240,286;-1,49776;250,119;255;0;0;0
44908,34305;21,6197;21,5478;20,2426;19,9168;20,1008;21,4025;238,831;240,934;240,249;-1,49868;248,384;255;0;0;0
44908,34307;21,6638;21,629;20,2626;19,9247;20,106;21,4753;243,301;249,643;241,804;-1,49435;251,264;255;0;0;0
44908,34309;21,6265;21,5938;20,2538;19,9316;20,1093;21,5336;239,585;242,843;240,08;-1,49129;248,171;255;0;0;0
44908,34311;21,5799;21,5581;20,2631;19,9273;20,1117;21,5336;237,809;241,879;250,461;-1,50041;254,571;255;0;0;0
44908,34313;21,5445;21,529;20,2608;19,9317;20,1122;21,4911;242,225;242,689;239,553;-1,51093;250,526;255;0;0;0
44908,34316;21,5282;21,5173;20,2673;19,9279;20,1148;21,4315;239,902;242,983;240,54;-1,49752;249,506;255;0;0;0
44908,34318;21,5136;21,5023;20,2588;19,9294;20,115;21,3867;240,813;241,764;240,744;-1,51064;251,107;255;0;0;0
44908,3432;21,4969;21,4923;20,2457;19,9172;20,1071;21,3364;241,308;242,653;241,238;-1,49545;249,851;255;0;0;0
44908,34322;21,4917;21,4811;20,2498;19,9168;20,1064;21,3128;241,103;241,425;240,742;-1,50758;250,489;255;0;0;0
44908,34324;21,4865;21,4809;20,2549;19,9175;20,1059;21,3176;242,432;243,536;238,189;-1,51252;249,27;255;0;0;0
44908,34326;21,4875;21,4737;20,25;19,9177;20,1073;21,3248;239,272;242,039;240,33;-1,50616;248,59;255;0;0;0
44908,34328;21,49;21,4741;20,2472;19,9219;20,098;21,3421;241,896;240,783;241,589;-1,49789;238,152;255;0;0;0
44908,34331;21,4845;21,4705;20,2472;19,9122;20,098;21,3513;238,925;238,801;240,233;-1,50375;249,968;255;0;0;0
44908,34333;21,4939;21,4585;20,2624;19,9299;20,1046;21,3986;242,22;240,014;239,895;-1,48769;248,349;255;0;0;0
44908,34335;21,4861;21,5604;20,2588;19,9294;20,1123;21,4525;238,528;238,793;239,115;-1,49261;248,191;255;0;0;0
44908,34337;21,4905;21,6945;20,2535;19,9268;20,1031;21,5237;240,367;239,34;241,453;-1,48531;252,885;255;0;0;0
44908,34339;21,4861;21,7991;20,2552;19,9308;20,1135;21,6133;240,201;243,585;241,377;-1,49963;250,167;255;0;0;0
44908,34341;21,4856;21,8071;20,2576;19,9256;20,1097;21,6948;240,665;243,36;240,574;-1,50305;251,735;255;0;0;0
44908,34343;21,4848;21,8062;20,2562;19,9329;20,1122;21,7128;242,35;242,914;240,279;-1,49532;248,947;255;0;0;0
44908,34346;21,4842;21,7972;20,2583;19,9207;20,1126;21,6721;241,956;241,946;238,304;-1,50039;249,149;255;0;0;0
44908,34348;21,4823;21,7898;20,2542;19,9232;20,1097;21,6231;240,168;242,333;241,632;-1,49641;248,868;255;0;0;0
44908,3435;21,471;21,7867;20,2573;19,9204;20,1071;21,5806;240,768;241,687;240,051;-1,50044;247,873;255;0;0;0
44908,34352;21,4792;21,7845;20,2543;19,9225;20,1068;21,5457;239,322;243,132;240,67;-1,50032;248,163;255;0;0;0
44908,34354;21,4791;21,7795;20,2517;19,9282;20,1039;21,5137;240,948;243,547;241,861;-1,48647;247,558;255;0;0;0
44908,34356;21,4729;21,7716;20,2526;19,9281;20,1066;21,5002;239,561;243,122;240,312;-1,49037;246,883;255;0;0;0
44908,34358;21,4757;21,7765;20,2567;19,9323;20,1068;21,508;240,344;241,11;230,576;-1,4927;244,52;255;0;0;0
44908,3436;21,4732;21,7766;20,2601;19,9268;20,1151;21,5548;233,557;236,731;239,01;-1,49963;248,349;255;0;0;0
44908,34363;21,5031;21,7655;20,2697;19,938;20,1166;21,6022;237,786;239,414;240,865;-1,49403;251,085;255;0;0;0
44908,34365;21,7142;21,7672;20,2641;19,931;20,1131;21,6625;238,054;239,901;241,209;-1,48595;250,355;255;0;0;0
44908,34367;21,844;21,8456;20,2602;19,9346;20,1109;21,713;236,991;241,039;251,849;-1,48812;252,668;255;0;0;0
44908,34369;21,78;21,8407;20,2681;19,9338;20,1185;21,7672;238,617;243,795;239,08;-1,48601;250,615;255;0;0;0
44908,34371;21,6773;21,7523;20,2581;19,9297;20,1125;21,7832;239,288;243,364;240,923;-1,49322;253,075;255;0;0;0
44908,34373;21,5979;21,6902;20,261;19,9311;20,1056;21,7017;242,989;241,902;241,258;-1,50507;250,335;255;0;0;0
44908,34375;21,5498;21,6589;20,2581;19,9297;20,1115;21,5811;240,51;238,505;241,881;-1,49226;249,53;255;0;0;0
44908,34378;21,5231;21,6466;20,2505;19,9304;20,105;21,4763;239,562;241,342;239,776;-1,50052;250,864;255;0;0;0
44908,3438;21,5221;21,6374;20,2519;19,9311;20,1067;21,409;241,956;241,809;241,584;-1,4959;249,235;255;0;0;0
44908,34382;21,5088;21,6292;20,2589;19,9234;20,107;21,3723;242,282;242,506;240,536;-1,50115;248,276;255;0;0;0
44908,34384;21,5126;21,6217;20,2573;19,9279;20,1118;21,3528;240,638;242,655;239,001;-1,49094;250,53;255;0;0;0
44908,34386;21,5094;21,6214;20,2519;19,9242;20,1071;21,3546;239,652;242,745;240,538;-1,48814;249,447;255;0;0;0
44908,34388;21,5021;21,6135;20,2576;19,9237;20,1053;21,3716;241,324;241,054;238,991;-1,49142;249,697;255;0;0;0
44908,3439;21,503;21,609;20,2538;19,9247;20,1137;21,3842;240,863;243,976;240,791;-1,50406;248,451;255;0;0;0
44908,34393;21,4998;21,6108;20,2597;19,9325;20,1131;21,4212;240,106;242,623;241,975;-1,50289;247,334;255;0;0;0
44908,34395;21,5051;21,6051;20,2571;19,9297;20,1102;21,4839;240,154;243,45;240,641;-1,50298;237,133;255;0;0;0
44908,34397;21,4954;21,607;20,2561;19,9293;20,1029;21,547;234,572;240,179;238,381;-1,50406;249,342;255;0;0;0
44908,34399;21,5099;21,5986;20,2592;19,9239;20,1041;21,615;237,931;239,628;238,599;-1,50031;249,906;255;0;0;0
44908,34401;21,695;21,5929;20,2535;19,929;20,1101;21,6863;237,665;241,131;238,993;-1,49592;248,847;255;0;0;0
44908,34403;21,8843;21,5978;20,2526;19,9331;20,1118;21,7305;237,854;241,037;238,155;-1,49399;248,573;255;0;0;0
44908,34405;21,9258;21,5894;20,261;19,9237;20,1067;21,7628;237,82;243,008;239,711;-1,50159;248,319;255;0;0;0
44908,34408;21,877;21,5844;20,2597;19,9269;20,1056;21,802;237,828;241,833;240,103;-1,50127;247,911;255;0;0;0
44908,3441;21,8074;21,58;20,2593;19,9245;20,1097;21,84;245,522;244,516;243,469;-1,49569;250,368;255;0;0;0
44908,34412;21,7466;21,5848;20,2588;19,9337;20,1147;21,8269;241,635;243,24;238,799;-1,49315;235,673;255;0;0;0
44908,34414;21,7136;21,5793;20,2572;19,9295;20,1134;21,7754;241,186;239,653;238,709;-1,50246;247,977;255;0;0;0
44908,34416;21,6908;21,5523;20,2622;19,9312;20,1151;21,6928;242,822;239,384;239,624;-1,50018;248,178;255;0;0;0
44908,34418;21,6838;21,5296;20,2588;19,9323;20,1145;21,6106;240,087;241,309;240,694;-1,49233;251,252;255;0;0;0
44908,3442;21,677;21,5152;20,2523;19,9286;20,1161;21,5514;240,466;239,218;239,188;-1,49432;249,533;255;0;0;0
44908,34423;21,6661;21,539;20,2498;19,9214;20,1076;21,5003;242,816;243,583;242,061;-1,50176;249,568;255;0;0;0
44908,34425;21,6653;21,5637;20,252;19,9267;20,1022;21,4881;241,398;241,192;240,442;-1,5037;249,326;255;0;0;0
44908,34427;21,6617;21,5668;20,2465;19,9222;20,0959;21,4912;240,325;240,898;240,542;-1,51014;250,433;255;0;0;0
44908,34429;21,6579;21,5677;20,2415;19,9156;20,1018;21,479;240,316;240,645;240,993;-1,51241;248,046;255;0;0;0
44908,34431;21,659;21,5668;20,2502;19,9222;20,0978;21,4698;240,884;242,538;238,441;-1,50268;247,489;255;0;0;0
44908,34433;21,6548;21,5606;20,2433;19,9212;20,1028;21,4457;241,137;241,498;240,147;-1,51128;249,006;255;0;0;0
44908,34435;21,6635;21,5692;20,2583;19,9345;20,1126;21,4466;242,341;243,129;239,011;-1,49693;250,892;255;0;0;0
44908,34437;21,6671;21,5702;20,2577;19,9284;20,1089;21,4393;241,063;240,504;241,21;-1,49664;249,459;255;0;0;0
44908,3444;21,6688;21,5673;20,2545;19,9301;20,1146;21,4306;240,645;241,147;241,433;-1,49327;248,952;255;0;0;0
44908,34442;21,664;21,573;20,2543;19,9312;20,1156;21,4439;241,834;243,145;239,962;-1,50253;249,786;255;0;0;0
44908,34444;21,6597;21,5712;20,2578;19,9356;20,1163;21,4774;240,259;242,11;238,651;-1,50344;247,501;255;0;0;0
44908,34446;21,6576;21,5675;20,2629;19,9335;20,1107;21,5296;240,254;241,218;240,038;-1,50391;249,714;255;0;0;0
44908,34448;21,6535;21,5551;20,256;19,9282;20,114;21,5828;240,478;239,779;239,91;-1,50456;248,618;255;0;0;0
44908,3445;21,6581;21,5584;20,2586;19,9315;20,1064;21,6442;242,405;241,771;239,404;-1,50585;249,998;255;0;0;0
44908,34452;21,6523;21,5495;20,253;19,9262;20,1129;21,686;242,205;242,105;238,603;-1,49198;249,112;255;0;0;0
44908,34455;21,6504;21,5539;20,2553;19,9297;20,1137;21,7316;239,367;241,406;241,197;-1,50862;250,978;255;0;0;0
44908,34457;21,6497;21,5491;20,2617;19,9319;20,1087;21,7574;242,181;243,122;240,861;-1,51052;251,063;255;0;0;0
44908,34459;21,6525;21,5458;20,2566;19,9283;20,1104;21,7887;239,628;241,898;237,864;-1,51052;245,638;255;0;0;0
44908,34461;21,6391;21,5391;20,2501;19,9199;20,1076;21,8052;242,353;243,882;241,22;-1,48668;248,716;255;0;0;0
44908,34463;21,639;21,5374;20,2469;19,923;20,104;21,8242;240,267;242,257;242,245;-1,49703;250,429;255;0;0;0
44908,34465;21,6328;21,5345;20,2494;19,924;20,1058;21,8354;240,598;241,285;240,033;-1,4941;247,728;255;0;0;0
44908,34467;21,6396;21,5285;20,2483;19,9159;20,0982;21,8494;237,469;235,836;238,631;-1,49253;248;255;0;0;0
44908,3447;21,6372;21,5254;20,2433;19,9275;20,0979;21,8615;241,244;238,911;241,104;-1,4977;252,502;255;0;0;0
44908,34472;21,6318;21,6171;20,2494;19,9218;20,1058;21,8643;240,324;241,249;240,692;-1,49332;250,244;255;0;0;0
44908,34474;21,6438;21,785;20,2546;19,9348;20,1097;21,8813;251,276;244,66;242,427;-1,49287;251,489;255;0;0;0
44908,34476;21,6411;21,888;20,2589;19,9356;20,1137;21,8918;241,708;242,657;238,901;-1,49982;249,512;255;0;0;0
44908,34478;21,6373;21,9283;20,2557;19,9358;20,1159;21,8955;239,902;240,317;239,245;-1,48865;249,524;255;0;0;0
44908,3448;21,6346;21,9439;20,2539;19,9305;20,1138;21,8847;236,466;240,501;237,711;-1,50685;250,062;255;0;0;0
44908,34482;21,6219;21,955;20,2516;19,9306;20,1104;21,8193;238,398;242,658;240,32;-1,50098;248,784;255;0;0;0
44908,34485;21,653;21,9547;20,2529;19,9343;20,1162;21,7405;238,287;242,333;241,087;-1,49969;251,116;255;0;0;0
44908,34487;21,7325;21,951;20,2573;19,9307;20,1123;21,6723;236,669;241,611;240,302;-1,50327;247,491;255;0;0;0
44908,34489;21,7871;21,95;20,2521;19,9264;20,1109;21,6096;238,46;243,319;241,384;-1,50684;249,061;255;0;0;0
44908,34491;21,7679;21,9535;20,2568;19,9338;20,1058;21,5678;248,023;246,56;244,07;-1,4772;251,032;255;0;0;0
44908,34493;21,7277;21,9506;20,2581;19,9336;20,1138;21,5604;239,793;241,927;242,065;-1,49039;250,239;255;0;0;0
44908,34495;21,6878;21,9429;20,2512;19,928;20,1128;21,5901;239,602;240,727;241,788;-1,49416;250,936;255;0;0;0
44908,34497;21,6761;21,9366;20,2552;19,9276;20,1125;21,5784;241,141;242,169;242,285;-1,49195;249,149;255;0;0;0
44908,345;21,662;21,9349;20,2511;19,9306;20,1118;21,5506;240,134;242,488;241,021;-1,50566;249,347;255;0;0;0
44908,34502;21,6548;21,9269;20,2523;19,9296;20,1102;21,5075;239,337;240,766;240,226;-1,4932;247,355;255;0;0;0
44908,34504;21,6503;21,9219;20,2477;19,9214;20,1096;21,4753;240,251;239,119;238,565;-1,49115;247,348;255;0;0;0
44908,34506;21,6486;21,9217;20,2496;19,9265;20,1027;21,4465;240,015;241,602;241,764;-1,49274;249,397;255;0;0;0
44908,34508;21,6428;21,915;20,2482;19,9233;20,1044;21,4226;241,824;242,633;239,648;-1,49964;251,003;255;0;0;0
